8319	kabahambe	010100010
8320	ephendula	100000010
8321	zonke	01000
8322	ngakithi	00101000
8323	nemicengezi	11010000010
8324	ngahlabana	0110001010
8325	ukucaca	1010010
8326	steve	00000
8327	obukhulu	10100000
8328	uyehle	110010
8329	bafike	010010
8330	esekuvulele	10101001010
8331	sezwa	10010
8332	izihlahla	101000000
8333	esho	1000
8334	ngusiqinti	0010100000
8335	okwakuhlezi	10110100010
8336	lena	0100
8337	efundisiwe	1000101010
8338	ayiwela	1010010
8339	abalamu	1010000
8340	onesi	10000
8341	insimbi	1100000
8342	ukuyibizela	10101001010
8343	kufundisa	010001010
8344	wazilandela	11010000010
8345	esuke	10010
8346	anikine	1000010
8347	khetha	000010
8348	kwawa	10110
8349	ini	100
8350	nenyoni	1100000
8351	eqhamuka	10000010
8352	nokuwamelela	110110001010
8353	isifuna	1110010
8354	ezisazinyoni	101010100000
8355	isiko	10010
8356	wakwakhumalo	010010000000
8357	sezifika	01010010
8358	itiye	10000
8359	uyafika	1010010
8360	aseqhubeka	1010001010
8361	amaqabunga	1010000000
8362	saqhubeka	110001010
8363	wakusa	110110
8364	kungene	0100010
8365	kuphekiwe	010001010
8366	kwakuthunywa	011010000110
8367	walokhu	0101000
8368	ungumseshi	1011100010
8369	seyingaphandle	01010010000000
8370	ukududula	101000010
8371	namafutha	110100000
8372	sixoxe	010010
8373	ukuduma	1010010
8374	busabuya	01010010
8375	ngesihenqo	0110100010
8376	ebizwisa	11101010
8377	ngelikade	011010000
8378	vuka	0010
8379	intsha	110000
8380	usuhlanganisiwe	111000000101010
8381	bakasigodo	0001010000
8382	ngokulokhu	0110100000
8383	ovutha	100010
8384	kuzolunga	010100010
8385	bamangala	010000010
8386	nokuyothi	110101000
8387	dlamini	0000000
8388	ngalizwa	01101010
8389	utangwembe	1000000000
8390	ubuthi	101000
8391	yizithunzi	1101000000
8392	ezwa	1010
8393	ikhale	100010
8394	abamazi	1011000
8395	ngaqoqa	0110010
8396	yezinjongo	1100100000
8397	asecabange	1010000010
8398	ngasola	0110010
8399	bakhohlwe	010000110
8400	awabalekele	10100001010
8401	ngisakhuluma	001010000010
8402	ngokuba	0110110
8403	abelungu	10100000
8404	owayezongena	111010100010
8405	kwadalwa	01100110
8406	ngokwami	01100100
8407	kwakuze	0110110
8408	uthembi	1000010
8409	esehamba	10100010
8410	lezozinto	011100100
8411	lezizipani	0101010010
8412	ngimbukisise	001100100010
8413	wedlula	1000010
8414	lwehlele	01000010
8415	angamshaya	1001100010
8416	nangokufana	01011010010
8417	kwagcina	01100010
8418	nentokozo	111000010
8419	nasejordani	01010000000
8420	sisathuswe	0101000110
8421	enkulu	110000
8422	ibuzwa	100110
8423	kulesi	010100
8424	ithafa	100000
8425	belusa	100010
8426	ngezingiqi	0110010000
8427	inhliziyo	110000000
8428	ngikupuna	001010010
8429	lakhohlwa	110000110
8430	yabuyela	11001010
8431	sekusophe	010100010
8432	singabokufika	0100101010010
8433	kuze	0110
8434	zakhe	01000
8435	usuphunyula	11100000010
8436	wathumela	110000010
8437	amantombazane	1010000001000
8438	yokugebenga	11010000000
8439	ngenkani	01110000
8440	okuyizichwe	10111010000
8441	kwekhwapha	0110000000
8442	coshosho	00000000
8443	abuze	10010
8444	wabahola	11010010
8445	ngangiphuma	01100100010
8446	angayingeni	10010100010
8447	ayengatshelwanga	1010010000110000
8448	ngesongana	0110001000
8449	kusa	0110
8450	esiyomfica	1010110010
8451	owaziyo	1100100
8452	kwakungugamaliyeli	011010110000000000
8453	ngoduma	0110000
8454	nokufundisa	11010001010
8455	engaqondi	100100010
8456	enayo	10100
8457	ezitolo	1010000
8458	ukusuka	1010010
8459	ngivuke	0010010
8460	limoyizela	0100000010
8461	ayengasebenzi	1010010000010
8462	ithikithi	100000000
8463	yaso	0100
8464	okwakukade	1011010000
8465	ukhethi	1000010
8466	esegulela	101001010
8467	navolovolana	010000001000
8468	uyakhwishiza	101000000010
8469	kangcono	01000000
8470	zomhlaba	11100000
8471	engamashumi	10110100000
8472	ngasemnyango	001011000000
8473	ngenkathi	011100000
8474	omoba	10000
8475	latshakadula	110000000010
8476	ngasekupheleni	00101010001000
8477	amkhakhabisela	11000000101010
8478	wadlubulundela	11000000001010
8479	eqe	010
8480	amehlo	101000
8481	bengizothini	010010100100
8482	nokuzonda	110100010
8483	afake	10010
8484	elayeze	1000010
8485	iduku	10000
8486	namadodakazi	110100010000
8487	ibiyini	1110100
8488	ungubani	10110000
8489	wawakhohlwa	11010000110
8490	wokuthi	1100000
8491	kuyofezeka	0101001010
8492	imfiva	110000
8493	kwetabenakele	0110000000000
8494	ngingayibhalisa	001001010001010
8495	ugogo	10000
8496	esezizwa	10101010
8497	kwengozi	01110000
8498	wakwashilemi	010010000000
8499	nothogarma	1100000000
8500	emseleni	11001000
8501	kwakubikezela	0110100000010
8502	nomamba	1100000
8503	ma	00
8504	amathoshi	101000000
8505	ingamashumi	10010100000
8506	nginemali	001110000
8507	wafika	110010
8508	elithwele	101000010
8509	wazitshela	1101000010
8510	ukoma	11010
8511	wayesephathiswa	110101000010110
8512	nohlobi	1100010
8513	ukuminyana	1010001010
8514	ngikuchazele	001010001010
8515	ngambuza	01110010
8516	ilele	10010
8517	zohlelo	1100010
8518	abadala	1010000
8519	kuleya	010100
8520	kesiye	010110
8521	sesiguge	01010010
8522	ukuyingena	1010100010
8523	upetrus	1000000
8524	azwakale	10100010
8525	lenkomo	1100000
8526	omamncube	101100000
8527	usebenza	10000010
8528	okomcibisholo	1111000000000
8529	waphelela	110001010
8530	kwakumalini	01101000100
8531	angigculiswa	100100010110
8532	obonwa	100110
8533	ukuhlala	10100010
8534	ukuphekela	1010001010
8535	inyama	100000
8536	nakuyo	010100
8537	kubiza	010010
8538	uzokubingelela	10101000000010
8539	sigodi	010000
8540	okwesikhashana	10110100001000
8541	tiyela	000000
8542	bekhona	0100100
8543	uyalinganisa	101000001010
8544	anxuswe	1000110
8545	kwamdabukisa	011100001010
8546	usebonwe	10100110
8547	esesemabangeni	10101010001000
8548	yomoya	110000
8549	yizandla	11100000
8550	imbone	110010
8551	ngangingakamtsheli	011001001011000010
8552	kungenzeka	0101001010
8553	ahamba	100010
8554	muhle	01000
8555	ukamahlaba	1010100000
8556	zanqwabelana	110000001010
8557	wayeziphekela	1101010001010
8558	lwakho	001000
8559	likanokusho	00011101000
8560	isicabha	10100000
8561	kwesikhashana	0110100001000
8562	okokuqala	111010010
8563	owayecabangile	11101000001000
8564	ngivumelana	00100001010
8565	ukhuni	100000
8566	wayesekade	1101010000
8567	ndaba	10000
8568	ngikuzwa	00101010
8569	simele	011010
8570	azikhuze	10100010
8571	ababuleweyo	10100011100
8572	enjalo	100000
8573	babekhuluma	01010000010
8574	emathekwini	10100001000
8575	ethethisana	10000101010
8576	abandayo	10001100
8577	imilomo	1010000
8578	ayesekuzwile	101010101000
8579	bayizithunjwa	0111010000110
8580	nduna	10000
8581	ubulolongekile	11100000101000
8582	eningizimu	1000010000
8583	akhombisa	100001010
8584	aphele	100010
8585	ngaziphendula	0110100000010
8586	isizulu	1010000
8587	uzame	10010
8588	yalala	110010
8589	ziliphuzi	000000000
8590	esegwetshelwa	1010000010110
8591	ezifana	1010010
8592	nalena	010100
8593	abakhwenyana	101000000000
8594	kophahla	11000000
8595	ithule	100010
8596	amabunzi	10100000
8597	ukuyizwa	10101010
8598	uzakumchitha	101011000010
8599	ngoshaka	01100000
8600	wadlulisa	110001010
8601	bamphethe	011000010
8602	engamvimba	1001100010
8603	angisaphathi	100101000010
8604	ezimboze	10100010
8605	ibhekene	10001010
8606	esokhambeni	11100001000
8607	elikholwa	101000110
8608	wamgxavula	1110000010
8609	shono	00100
8610	sibanjwe	01000110
8611	kulawomadwala	0101110100000
8612	kwengane	01110000
8613	beshiya	0100010
8614	elokuqala	111010010
8615	useshonephi	10100011000
8616	seliyezwa	010110010
8617	inqawe	110000
8618	hhawu	00000
8619	angasuke	10010010
8620	kudala	010000
8621	esifudumezi	10100000000
8622	ngisaphinda	00101000010
8623	esiqhamuka	1010000010
8624	ngawo	00100
8625	ungitheni	100101100
8626	zakwamalakatha	01001010000000
8627	babuya	010010
8628	kathathu	01000000
8629	izikhonkwane	101000001000
8630	kwayikho	01101000
8631	ngibuza	0010010
8632	ingxoxo	1100010
8633	akhushulelwe	100000010110
8634	zokucelwa	110100110
8635	izikhali	10100000
8636	ubekade	1010000
8637	bazi	1000
8638	wasimze	1100000
8639	ziwudaka	00000000
8640	wawatshela	1101000010
8641	untombi	1100000
8642	kwakutshama	01101000010
8643	okuthiwa	10101010
8644	lusathe	0101010
8645	lezinkukhu	1100100000
8646	isiziwe	1001010
8647	nezimpunzi	1100100000
8648	anisenayo	101010100
8649	phu	000
8650	awusasebenzi	101010000010
8651	kwakuzongisiza	01101010010010
8652	engayifundi	10010100010
8653	owakhuluma	1110000010
8654	wukubuka	11010010
8655	kukuphi	0101000
8656	ikuthenga	101000010
8657	we	00
8658	ifiliji	1000000
8659	umamsibi	10100000
8660	egobodisile	10000101000
8661	akazalwanga	10100110000
8662	engingamazi	10010011010
8663	izilima	1010000
8664	azilandele	1010000010
8665	linuka	010010
8666	selimhlophe	01010000000
8667	zaxutshaniswa	1100001010110
8668	ubengeke	10100000
8669	ngoba	00000
8670	enwaya	100010
8671	ingasaphili	10010100010
8672	ongayithandi	100101000010
8673	ukumfaka	10110010
8674	omkhulumelayo	1100000101100
8675	yayimbude	111110000
8676	adamu	00000
8677	namabhantshi	110100000000
8678	nihlanganise	010000001010
8679	eshadayo	10001100
8680	umunyu	100000
8681	kokuchaza	110100010
8682	abantwana	101000000
8683	mfowethu	10110000
8684	akuyena	1010100
8685	zibuya	010010
8686	ngalena	0010100
8687	seliphenduke	010100000010
8688	taku	0000
8689	angeze	101010
8690	emhlanganweni	1100000011000
8691	nihlale	0100010
8692	sebubonakala	010100100010
8693	ithanda	1000010
8694	izinzipho	100100000
8695	ngikwesabe	0010100010
8696	bayizwile	010101000
8697	somngane	11100000
8698	ngamakhafula	011010000000
8699	kumsuse	0110010
8700	yezinye	1101000
8701	ethanda	1000010
8702	yompucuko	111000010
8703	bamthunge	011000010
8704	kusetshenzwe	010000000110
8705	lawuthobela	11010001010
8706	uhambo	100010
8707	nanye	01000
8708	abezayo	1101100
8709	ngenxeba	01110000
8710	ebe	110
8711	ngcono	000000
8712	bengawazi	010011000
8713	wumuthi	1101000
8714	nimthande	011000010
8715	zibulewe	01000110
8716	bayophuma	010100010
8717	sazo	0100
8718	elambile	10001000
8719	kwehlule	01000010
8720	babengaphuthi	1101001000010
8721	ngingumbhuqwa	0010111000110
8722	lesitimela	0101000000
8723	uthuke	100010
8724	kuyachichima	010100000010
8725	sitimela	01000000
8726	abehlukana	1100001010
8727	esizweni	10101000
8728	umamshengu	1000000000
8729	isiphuku	10100000
8730	phambili	00000000
8731	isidingo	10100010
8732	kuzophuma	010100010
8733	kungcola	01000010
8734	mbhense	1000010
8735	laze	1100
8736	kumbokokodwe	010000000000
8737	kwahlaluka	0110000010
8738	wayocelela	1101001010
8739	ngunkosazana	011100000000
8740	ulindele	10001010
8741	esifana	1010010
8742	iyamsiza	10110010
8743	esaqede	1010010
8744	wayekhala	110100010
8745	lethiwe	1001010
8746	nomshwalense	111000000000
8747	kududana	01001010
8748	asebesebenza	100010000010
8749	nempatho	11100010
8750	eziguli	1010010
8751	azinikwe	10100110
8752	omusha	101000
8753	kutshelwe	010000110
8754	sigodo	010000
8755	limkhumbuze	01100000010
8756	wami	0100
8757	ngokwasemakhaya	011001010100000
8758	ungunobhala	10110100010
8759	lajabula	11000010
8760	bayaphefumula	0101000000010
8761	esefuna	1010010
8762	kumbokodwe	0110000000
8763	angiyifuni	1001010010
8764	onozwela	11101010
8765	ezolala	1010010
8766	okungesiyona	101001010100
8767	kusobala	01010000
8768	kumlethele	0110001010
8769	abonakale	100100010
8770	wayengafunga	110100100010
8771	kuyahlonishwa	0101000000110
8772	ngokushesha	01101000010
8773	useyifundile	101010001000
8774	ngamaduku	011010000
8775	umthakathi	1100000010
8776	ngokunikina	01101000010
8777	kulungile	010001000
8778	agane	10010
8779	ngumfazi	01110000
8780	wayemthembisile	110110000101000
8781	kuphakame	010000010
8782	babelungu	110100000
8783	sisebenza	010000010
8784	samakhawa	110100000
8785	zenhlangano	11100000010
8786	awakhothameli	1010000001010
8787	emizini	1011000
8788	izinqola	10010000
8789	eliyinkuluvele	10111100010000
8790	abenjalo	10100000
8791	kwafa	01110
8792	kungacelwanga	0100100110000
8793	angimnike	100110010
8794	sebeyaphithizela	0101010000001010
8795	izilimi	1010000
8796	ngemvubu	01110000
8797	kunzima	0100000
8798	sibukane	01001010
8799	azifele	1010010
8800	wambuka	1110010
8801	kuhlakazeka	01000001010
8802	ukuphakela	1010000010
8803	washaya	1100010
8804	sidlaphi	01011000
8805	bakhwenyana	01000000000
8806	nemijovo	11010010
8807	wafica	110010
8808	lasegoli	01010000
8809	ibalisa	1001010
8810	mntwana	1000000
8811	osazi	11000
8812	ilishwe	1010000
8813	ukubuya	1010010
8814	ngiyasho	00101000
8815	ngemibuzo	011010010
8816	bangabi	0100110
8817	orlando	0000000
8818	sengihamba	0100100010
8819	ngasekhombe	00101000000
8820	abengamele	1100000010
8821	ngethemba	011000010
8822	useyesabeka	10110001010
8823	zentuthu	11100000
8824	ebhekephi	100011000
8825	ngizophindela	0010100001010
8826	akusasho	10101000
8827	wadumela	11000010
8828	ngangiqhamokela	011001000001010
8829	inganda	1100000
8830	mnganami	10001100
8831	qho	000
8832	ayikaze	1010000
8833	kithi	01000
8834	ungawazi	10011000
8835	zingenze	01010010
8836	siyamlandela	010110000010
8837	uyazibuza	101010010
8838	bephindelela	010000001010
8839	uyisangoma	1111000000
8840	zithi	01000
8841	ongibulalayo	100101001100
8842	kwenzelwa	010010110
8843	ngangingezuphumelela	01100100101000000010
8844	ambuyisele	1100101010
8845	umashiyakukhalwa	1010001101000110
8846	uphethe	1000010
8847	angiyobhukada	1001010000010
8848	nobuluhlaza	11010000000
8849	wayephakamisa	1101000001010
8850	ugwayi	100000
8851	makaphinde	0101000010
8852	samangala	110000010
8853	ukupheka	10100010
8854	kugcizelelwa	010000010110
8855	bevale	010010
8856	usuka	10010
8857	beza	0110
8858	nalo	0100
8859	kusizakala	0100100010
8860	babeqonda	010100010
8861	sekudlulile	01010001000
8862	umabatha	10000000
8863	sizwa	01010
8864	odokotela	100000000
8865	kwasikhathaza	0110100000010
8866	amayembe	10100000
8867	nethuba	1100000
8868	lihlala	0100010
8869	engayithola	10110100010
8870	kunamaphoyisa	0101010000000
8871	kela	0010
8872	ezansi	100000
8873	kwabambana	0110001010
8874	kuqale	010010
8875	wazibiza	11010010
8876	abahlobo	10100000
8877	sebezihudula	010101000010
8878	olwamahhala	10010100000
8879	asondele	10000010
8880	kukithi	0101000
8881	nasemhlane	0101100000
8882	sebekhulile	01010001000
8883	lezizimo	01010110
8884	ngesika	0110000
8885	angabasiza	1001010010
8886	wafumanisa	1100001010
8887	lwameva	0110100
8888	daba	0000
8889	lemali	010000
8890	wagxumela	110001010
8891	ayemthemisa	10110001010
8892	ukubona	1010010
8893	bhulose	0000000
8894	kwalindela	0110000010
8895	ngikucabanga	001010000010
8896	okuvamise	101001010
8897	wawusumukhulu	1101110100000
8898	athathwe	10000110
8899	ekhombisa	100001010
8900	wamamatheka	11000000010
8901	esikhundleni	101000001000
8902	abafundi	10100010
8903	beyikhuluma	01010000010
8904	engamphileli	100110001010
8905	ethenga	1000010
8906	kumenyezelwe	010000010110
8907	eyayisalindelekile	111010100010101000
8908	esebusa	1010010
8909	kuligwala	010100000
8910	kazisakunakile	01010101001000
8911	emgqeni	1101000
8912	ngaqala	0110010
8913	kangisakwazi	010010101000
8914	izigqoko	10100010
8915	uqinela	1001010
8916	azihlole	10100010
8917	exoxa	10010
8918	sekugcotshwa	010100000110
8919	ngicabanga	0010000010
8920	linikeza	01000010
8921	edoleni	1001000
8922	zokulisebenzisa	110101000001010
8923	eyaxosha	11100010
8924	waluqala	11010010
8925	zombhede	11100000
8926	nguthisha	011000000
8927	umane	10000
8928	ephuza	100010
8929	uphathanisela	1000000000010
8930	ukhumbula	100000010
8931	izitha	101000
8932	sebephakathi	010100000000
8933	ezihlalele	1010001010
8934	kangako	0100000
8935	kufana	010010
8936	njengayizolo	000001000000
8937	ngokuphazima	011010000010
8938	indima	110000
8939	ayozibongela	101010001010
8940	evela	10010
8941	asebekwazi	1010101000
8942	aluphethe	101000010
8943	bahleka	0100010
8944	wayebuye	11010010
8945	yabantu	1101000
8946	ngemuva	0110000
8947	basanda	0100010
8948	elabe	10000
8949	kugezwe	0100110
8950	wayinhlabathi	1000000000000
8951	bekwenzenjani	0101001100000
8952	iyofela	1010010
8953	kukhuluma	010000010
8954	sibonwa	0100110
8955	besebancane	01010100000
8956	wabona	110010
8957	kufinyeleleke	0100000001010
8958	ziyaoonakala	010100100010
8959	ukuwusebenzisa	10101000001010
8960	zagxobagxoba	110001100010
8961	saboshwa	11000110
8962	uyihlo	100000
8963	usezimisele	10101101010
8964	kwavele	0110010
8965	useyindoda	1011110000
8966	ahlolisise	1000100010
8967	sebezibonela	010101001010
8968	ibe	110
8969	ngikhohlwe	0010000110
8970	wangincisha	11001000010
8971	uluteza	1010010
8972	nebala	110000
8973	gazi	0000
8974	zihle	00000
8975	indlovu	1100000
8976	ziyayikhahlela	01010100001010
8977	yitu	0100
8978	angawunyakazisa	100101000001010
8979	namagama	11010000
8980	emkhomazi	110001000
8981	siphekela	010001010
8982	ukukudonsela	101010001010
8983	sihlezi	0100010
8984	zakhuleka	110001010
8985	walandiswa	1100010110
8986	kwakukhohlakaleka	01101000010001010
8987	bayigqibela	01010000010
8988	ngangibatshelile	0110010100001000
8989	okakudla	11101010
8990	wedwa	01000
8991	wengwevu	11100000
8992	liqala	010010
8993	esekuphuzile	101010001000
8994	uhlangene	100000010
8995	abebezivakashele	1010101000001010
8996	selimathambama	01010000000000
8997	amnike	110010
8998	lowomuthi	011101000
8999	ngiphuma	00100010
9000	uqoveqove	100000000
9001	ngento	011100
9002	abaqondene	1010001010
9003	ngiyeke	0010010
9004	libathufelele	0101000001010
9005	ukuzwela	10101010
9006	eziboshwe	101000110
9007	angakuboni	1001010010
9008	bamisa	011010
9009	akakhulunyiswa	10100000010110
9010	nomuny	110000
9011	abefundisi	1010001010
9012	nagqubu	0100000
9013	sekwenzekile	010100101000
9014	okuyokwenzeka	1010101001010
9015	vo	00
9016	engekho	1010000
9017	owubuzayo	101001100
9018	wadla	11010
9019	kokhona	1100100
9020	angazanga	101010000
9021	sekuyisilwane	0101110100000
9022	zigijima	01000010
9023	abhokode	10000010
9024	banemihuzuko	011101000010
9025	kanti	00000
9026	ngiphela	00100010
9027	iqembu	100000
9028	nya	000
9029	ensimaneni	1100001000
9030	ungagqoka	100100010
9031	bashoqongane	010000001010
9032	oluphilayo	1010001100
9033	icime	10010
9034	sekufiwe	01011010
9035	phandle	0000000
9036	yilapha	0100000
9037	mabaxoshwe	0101000110
9038	wawugqashula	110100000010
9039	wawudikiza	1101000010
9040	bayagqibana	01010001010
9041	sisabuthiwe	01010001010
9042	namuntu	1101000
9043	waphikelela	11000001010
9044	sodwa	01000
9045	thunzi	000000
9046	egijima	1000010
9047	amahlombe	101000000
9048	yenziwa	1001010
9049	dakla	00000
9050	yasegugwini	01010001000
9051	angamqeda	100110010
9052	sengiyajabula	0100101000010
9053	ngezindlebe	01100100000
9054	bokukhohlwa	11010000110
9055	ntaba	10000
9056	ngakubo	0010100
9057	wagqanqula	1100000010
9058	yasiphatha	1101000010
9059	zenu	1000
9060	ingasekho	100101000
9061	siqonde	0100010
9062	weqembu	1100000
9063	ayengawafanele	10100101001010
9064	siyabhalelana	0101000101010
9065	baqalaqalaza	010000000010
9066	kukhona	0100100
9067	bazithela	010101010
9068	dokotela	00000000
9069	ngalolo	0010110
9070	uyophilisa	1010001010
9071	imicibisholo	101000000000
9072	imali	10000
9073	ulifundile	1010001000
9074	into	1100
9075	okutshala	101000010
9076	ungesaba	10100010
9077	ngiyazi	0011000
9078	bangiqamba	0100100010
9079	loyindlu	11111000
9080	somfelokazi	11100010000
9081	esephuma	10100010
9082	kwathiwa	01101010
9083	inselo	110010
9084	nabanalesisifo	11010101010110
9085	engefunge	100100010
9086	ukuzibuka	101010010
9087	asemqoka	10110010
9088	ziyashaywa	0101000110
9089	indiva	110000
9090	nepeni	110000
9091	ngiyabezwela	001011001010
9092	ngci	0000
9093	akuthi	101010
9094	itholana	10001010
9095	ezigxumela	1010001010
9096	phuhle	000000
9097	kule	0100
9098	nento	11100
9099	yokucatshangwa	11010000000110
9100	emitha	100010
9101	angigcinanga	100100010000
9102	yayisibona	1101010010
9103	izwi	1010
9104	kudambe	0100010
9105	ngiphuthwe	0010000110
9106	hiya	0000
9107	yakwethu	10000000
9108	wayehlupheka	110100001010
9109	pho	000
9110	lesisiphuzo	01010100010
9111	igazi	10000
9112	nokuthi	1100000
9113	osidlulayo	1010001100
9114	ngabantwana	01101000000
9115	onjani	100000
9116	ezingabalelwa	1010000000110
9117	bashayisane	01000101010
9118	kakulukhuni	11010000000
9119	kumanjena	010000100
9120	emzuma	110010
9121	sezizikhalela	0101010001010
9122	esandla	1100000
9123	ungene	100010
9124	kwalo	00100
9125	ngihambe	00100010
9126	abamlindile	10110001000
9127	awazi	11000
9128	uselungiselela	10100010101010
9129	lulokhu	0000000
9130	sizoma	010110
9131	kwenzeka	01001010
9132	esinguninakhulu	101011000100000
9133	ecele	10010
9134	kunengozi	001110000
9135	sayona	110010
9136	ongu	1010
9137	ngihlangabezana	001000000001010
9138	sengizimisele	0100101101010
9139	ukumbona	10110010
9140	wavula	110010
9141	kodududu	00000000
9142	esineke	1000010
9143	nakho	01010
9144	ezemisebenzi	111010000010
9145	sebelele	01010010
9146	amagama	1010000
9147	izinhlupheko	100100001010
9148	izintuli	10010000
9149	lelibhubesi	01010000000
9150	amcele	110010
9151	kuyabahlwa	0101010010
9152	namaphela	110100000
9153	inkungu	1100000
9154	ngewindi	01100000
9155	angaphaphama	100100000010
9156	ngifuna	0010010
9157	lingakafiki	01001010010
9158	lisashisa	010101010
9159	lishayile	010001000
9160	azimela	1011010
9161	sekuyizimpawu	0101110010000
9162	ichaza	100010
9163	kwakuthi	01101000
9164	isishwaphuluza	10100000000010
9165	amaqakala	101000000
9166	asilingise	1010001010
9167	ziliminya	010100010
9168	wawo	0100
9169	khuluse	0000000
9170	asixolele	101001010
9171	ukuxabana	101000010
9172	sayengabala	11010010010
9173	bathuthana	1100001010
9174	kakukhohlakaleka	1101000010001010
9175	waze	1100
9176	igwala	100000
9177	ezinqoleni	1001001000
9178	yaze	1100
9179	asho	1000
9180	ngiphumelele	001000001010
9181	yaqhwisha	110000010
9182	khehla	000000
9183	uvalo	10000
9184	kusiniswa	010010110
9185	ihlale	100010
9186	wagcina	1100010
9187	lasokhohlo	0101000000
9188	siyamyekela	01011001010
9189	sengiphangalele	010010000000010
9190	asebenza	10000010
9191	eminyangweni	101000001000
9192	akhuleka	10001010
9193	nobulungiswa	110100010110
9194	sekuwukunyamalala	01011101000000010
9195	ngonyawo	01100000
9196	mmm	000
9197	nesibindi	110100000
9198	okungahambi	10100100010
9199	abawa	10110
9200	wavuleka	11001010
9201	norifate	11000000
9202	xhifi	00000
9203	imicabango	1010000010
9204	zingeqhilike	010010000010
9205	wanquma	1100010
9206	ekuphi	101000
9207	kusahlehlela	010100001010
9208	tshela	000010
9209	kugodloza	010000010
9210	sebewumthuqasi	01011110000010
9211	hwalahwala	0000000000
9212	ayobona	1010010
9213	ungaphansi	1001000000
9214	akasethathwe	101010000110
9215	ziyawuphakamisa	010101000001010
9216	edolobheni	1000001000
9217	ufunani	1001100
9218	ngiyozikhunga	0010101000010
9219	uyogcina	10100010
9220	nelikamashobana	110001010001000
9221	ungangitsheli	1001001000010
9222	wayeseshonisa	1100010001010
9223	uyosho	101000
9224	neze	0000
9225	ungumfundisii	1011100010010
9226	nendodana	111001000
9227	nangasifundo	010010100010
9228	nanamhla	01011000
9229	ziyosisiza	0101010010
9230	encane	100000
9231	uyise	10000
9232	kwakungenwa	01101000110
9233	ezitebhisini	101000001000
9234	enjani	100000
9235	aphinde	1000010
9236	igabha	100010
9237	ayeneliswa	1100010110
9238	usambeke	10110010
9239	siyinkukhu	0111100000
9240	eze	110
9241	bakhathele	0100000010
9242	ungathola	100100010
9243	emabhange	101000000
9244	ubuthongo	101000000
9245	ngangena	01100010
9246	ukuzikhunga	10101000010
9247	ngilungisa	0010001010
9248	esebuya	1010010
9249	uyathakathwa	101000000110
9250	sebezowaciba	010101010010
9251	ngilena	0010100
9252	osekuembulwa	100010000110
9253	kwezimpahla	01100100000
9254	makubhotshozwe	01010000000110
9255	ayisindwa	101000110
9256	iwanelisa	110001010
9257	eseyehlinzwa	101010000110
9258	basondela	010000010
9259	ayikhulumi	1010000010
9260	ezigcwele	101000010
9261	izindaba	10010000
9262	bangaqhamukela	01001000001010
9263	ukuzwa	101010
9264	kuyabonakala	010100100010
9265	ngizedlulisa	001100001010
9266	sekufa	010110
9267	nomami	110000
9268	kulikolikoza	010001000010
9269	kungafundwa	01001000110
9270	besingashiswa	0101001010110
9271	usuyalwa	11110110
9272	unguntombi	1011100000
9273	abizwe	100110
9274	angakufisi	1001010010
9275	amantombazana	1010000001000
9276	okuyiphinda	10101000010
9277	kwezami	0110100
9278	ngicele	0010010
9279	amphendule	1100000010
9280	kuvulandi	010000000
9281	awela	10010
9282	ongaphakathi	100100000000
9283	sikuzwele	010101010
9284	esekwazi	10101000
9285	bayayalwa	010100110
9286	ikakhulukazi	101000010000
9287	liyofika	01010010
9288	izifundo	10100010
9289	kanje	01000
9290	angikutholi	10010100010
9291	seligqunqe	0101000010
9292	bethi	01000
9293	unesaba	1100010
9294	ungikhululela	1001000001010
9295	ukhuza	100010
9296	utewu	10000
9297	uzobona	1010010
9298	ngiyokuhlenga	0010101000010
9299	ngelinye	01101000
9300	kunokulahlekelwa	0011010001010110
9301	sengizozwa	0100101010
9302	ahlabayo	10001100
9303	angakapholi	10010100010
9304	isikhathi	101000000
9305	engqondo	11000010
9306	nephalishi	1100000000
9307	osukukhiphile	1110100001000
9308	idale	10010
9309	uyahogela	101000010
9310	isilapha	00000000
9311	muni	0100
9312	sekuzula	01010010
9313	ilokho	101010
9314	kungukudla	0101101010
9315	wabiza	110010
9316	ngangiyikhuluma	011001010000010
9317	uzomdlisa	101101010
9318	nabefundisi	11010001010
9319	ombhede	1100000
9320	ongayaziyo	1001100100
9321	omncane	1100000
9322	emnyango	11000000
9323	iyabheda	10100010
9324	ngibeka	0010010
9325	bethanda	01000010
9326	ngokuphehla	01101000010
9327	lucezu	010000
9328	izithunzana	10100001000
9329	wanakana	11001010
9330	ndodakazi	100010000
9331	kuphilwa	01000110
9332	selilapha	010100000
9333	kwemizi	0110100
9334	akwenziwa	101001010
9335	indlamu	1100000
9336	nomakoti	11000000
9337	wadlala	1100010
9338	balishumi	010100000
9339	useyozithola	101010100010
9340	befakwa	0100110
9341	wayeguduza	1101000010
9342	kufika	010010
9343	ethuke	100010
9344	ziphela	0100010
9345	ukoba	10110
9346	esachitha	101000010
9347	nichela	0100010
9348	ukuchwensa	1010000010
9349	bahlekani	010001100
9350	kukhathazwa	01000000110
9351	sathathela	1100001010
9352	iphawuleka	1000001010
9353	usuku	10000
9354	befana	010010
9355	ekhulumayo	1000001100
9356	umnumzane	110000000
9357	kuleliyalizwe	0101010101000
9358	wayesewabuza	110101010010
9359	lowonkosikazi	0111100010000
9360	elihle	101000
9361	lusuka	010010
9362	inyakaza	10000010
9363	nomamdunge	1101000000
